uf_abb,uf_code,munic_code,munic_name,d_1997,d_1998,d_1999,d_2000,d_2001,d_2002,d_2003,d_2004,d_2005,d_2006,d_2007,d_2008,d_2009,d_2010,d_2011,d_2012,d_2013,d_2014,d_2015,d_2016,d_2017,d_2018,d_2019,d_2020,d_2021,d_2022,previous_mun_1997,previous_mun_1998,previous_mun_1999,previous_mun_2000,previous_mun_2001,previous_mun_2002,previous_mun_2003,previous_mun_2004,previous_mun_2005,previous_mun_2006,previous_mun_2007,previous_mun_2008,previous_mun_2009,previous_mun_2010,previous_mun_2011,previous_mun_2012,previous_mun_2013,previous_mun_2014,previous_mun_2015,previous_mun_2016,previous_mun_2017,previous_mun_2018,previous_mun_2019,previous_mun_2020,previous_mun_2021,previous_mun_2022
RS,43,4301107,Arroio dos Ratos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107,4301107
RS,43,4301206,Arroio do Tigre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206,4301206
RS,43,4301305,Arroio Grande,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305,4301305
RS,43,4301404,Arvorezinha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404,4301404
RS,43,4301503,Augusto Pestana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503,4301503
RS,43,4301552,Áurea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552,4301552
RS,43,4301602,Bagé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602,4301602
RS,43,4301636,Balneário Pinhal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636,4301636
RS,43,4301651,Barão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651,4301651
RS,43,4301701,Barão de Cotegipe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701,4301701
RS,43,4301750,Barão do Triunfo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750,4301750
RS,43,4301800,Barracão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800,4301800
RS,43,4301859,Barra do Guarita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859,4301859
RS,43,4301875,Barra do Quaraí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875,4301875
RS,43,4301909,Barra do Ribeiro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909,4301909
RS,43,4301925,Barra do Rio Azul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925,4301925
RS,43,4301958,Barra Funda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958,4301958
RS,43,4302006,Barros Cassal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006,4302006
RS,43,4302055,Benjamin Constant do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055,4302055
RS,43,4302105,Bento Gonçalves,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105,4302105
RS,43,4302154,Boa Vista das Missões,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154,4302154
RS,43,4302204,Boa Vista do Buricá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204,4302204
RS,43,4302220,Boa Vista do Cadeado,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4306106,4306106,4306106,4306106,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220,4302220
RS,43,4302238,Boa Vista do Incra,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4306106,4306106,4306106,4306106,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238,4302238
RS,43,4302253,Boa Vista do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253,4302253
RS,43,4302303,Bom Jesus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303,4302303
RS,43,4302352,Bom Princípio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352,4302352
RS,43,4302378,Bom Progresso,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378,4302378
RS,43,4302402,Bom Retiro do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402,4302402
RS,43,4302451,Boqueirão do Leão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451,4302451
RS,43,4302501,Bossoroca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501,4302501
RS,43,4302584,Bozano,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4310207,4310207,4310207,4310207,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584,4302584
RS,43,4302600,Braga,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600,4302600
RS,43,4302659,Brochier,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659,4302659
RS,43,4302709,Butiá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709,4302709
RS,43,4302808,Caçapava do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808,4302808
RS,43,4302907,Cacequi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907,4302907
RS,43,4303004,Cachoeira do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004,4303004
RS,43,4303103,Cachoeirinha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103,4303103
RS,43,4303202,Cacique Doble,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202,4303202
RS,43,4303301,Caibaté,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301,4303301
RS,43,4303400,Caiçara,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400,4303400
RS,43,4303509,Camaquã,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509,4303509
RS,43,4303558,Camargo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558,4303558
RS,43,4303608,Cambará do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608,4303608
RS,43,4303673,Campestre da Serra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673,4303673
RS,43,4303707,Campina das Missões,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707,4303707
RS,43,4303806,Campinas do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806,4303806
RS,43,4303905,Campo Bom,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905,4303905
RS,43,4304002,Campo Novo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002,4304002
RS,43,4304101,Campos Borges,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101,4304101
RS,43,4304200,Candelária,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200,4304200
RS,43,4304309,Cândido Godói,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309,4304309
RS,43,4304358,Candiota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358,4304358
RS,43,4304408,Canela,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408,4304408
RS,43,4304507,Canguçu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507,4304507
RS,43,4304606,Canoas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606,4304606
RS,43,4304614,Canudos do Vale,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4311403,4311403,4311403,4311403,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614,4304614
RS,43,4304622,Capão Bonito do Sul,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4311304,4311304,4311304,4311304,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622,4304622
RS,43,4304630,Capão da Canoa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630,4304630
RS,43,4304655,Capão do Cipó,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4317400,4317400,4317400,4317400,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655,4304655
RS,43,4304663,Capão do Leão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663,4304663
RS,43,4304671,Capivari do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671,4304671
RS,43,4304689,Capela de Santana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689,4304689
RS,43,4304697,Capitão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697,4304697
RS,43,4304705,Carazinho,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705,4304705
RS,43,4304713,Caraá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713,4304713
RS,43,4304804,Carlos Barbosa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804,4304804
RS,43,4304853,Carlos Gomes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853,4304853
RS,43,4304903,Casca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903,4304903
RS,43,4304952,Caseiros,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952,4304952
RS,43,4305009,Catuípe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009,4305009
RS,43,4305108,Caxias do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108,4305108
RS,43,4305116,Centenário,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116,4305116
RS,43,4305124,Cerrito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124,4305124
RS,43,4305132,Cerro Branco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132,4305132
RS,43,4305157,Cerro Grande,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157,4305157
RS,43,4305173,Cerro Grande do Sul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173,4305173
